docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15957,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,73,4140,token_limit,89,0.004609572694296011,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23413,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,1912,token_limit,2,0.0021827166953425426,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24177,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,4270,token_limit,742,0.04208772356010582,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3095,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,58,919,token_limit,252,0.012431651527788589,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,40,3646,agent,12,0.7310585844894971,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15017,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,50,1451,agent_max_step_limit,14,0.8519528000888386,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16938,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,88,4109,token_limit,65,0.7310585903489891,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7671,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,40,1561,agent,0,0.6513548511303338,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11477,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3787,abs_step_limit,151,0.0031726832990247853,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16819,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,8902,token_limit,0,0.04742587502882471,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14238,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4570,abs_step_limit,32,0.3208212878370535,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13398,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,0,token_limit,68,0.000158436216363966,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1921,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,72,3590,token_limit,107,0.053403323961945054,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,1311,agent,76,0.8670357477770337,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8551,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,73,668,token_limit,32,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15268,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,77,3401,token_limit,130,0.0052201252486240935,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11999,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,1721,agent_max_step_limit,30,0.7057850278370112,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16527,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,4061,agent,6,0.7549149813536518,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6599,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3313,abs_step_limit,262,0.053403329234868166,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10880,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3905,abs_step_limit,54,0.8519528038477824,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8593,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,54,906,token_limit,1,0.00033535022456010927,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15731,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,1900,token_limit,58,0.8175744739711883,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12973,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,94,2189,token_limit,32,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,38,1894,agent,77,0.5926665999540697,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12682,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,556,abs_step_limit,21,0.0002959570972211857,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,41,1876,max_step_limit,394,0.3775406687981454,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13786,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,24,2214,agent,33,0.46879062662624377,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24562,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,32,1214,agent,105,0.8670357683915538,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12406,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,80,3815,token_limit,155,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3129,abs_step_limit,19,0.5312093733737563,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14182,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,2631,agent,9,0.6791787121629466,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7521,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,17,1238,agent,125,0.8670357546485407,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7440,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,84,544,token_limit,12,0.43782349911420193,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13279,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,92,2835,token_limit,346,0.6513548511303338,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7462,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,14,934,agent,49,0.8670357683915538,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,41,1450,max_step_limit,0,0.22270014398423357,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16899,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,3593,agent_max_step_limit,54,0.7310585669110202,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13837,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,61,3234,token_limit,0,0.004070138399204276,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22871,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1460,abs_step_limit,87,0.7981867729389246,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7393,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,78,1993,token_limit,70,0.009708474386251872,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9230,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,92,4129,token_limit,44,0.009708474842902826,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14710,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,44,4823,agent_max_step_limit,0,0.851952809486198,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15875,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1302,abs_step_limit,80,0.7310585786300049,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,47,571,agent_max_step_limit,5,0.8807970873650403,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1766,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,65,3124,token_limit,0,0.004609573155802737,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2293,abs_step_limit,17,0.8354835309589074,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7571,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,31,3513,agent,14,0.7772998611746912,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26208,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,498,token_limit,813,0.06754669630158146,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,2254,token_limit,144,0.002472623205448485,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,62,3749,token_limit,51,0.007577242675541193,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20676,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,71,0,token_limit,32,0.00017952796553847154,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,1335,agent_max_step_limit,23,0.8670357529306639,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16595,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1967,abs_step_limit,37,0.24508502416032488,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,59,2541,agent_max_step_limit,31,0.8354835289107307,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15732,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,82,3368,token_limit,125,0.2689414213699951,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,98,2463,token_limit,0,0.0015011821269102857,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24627,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,80,963,token_limit,776,0.7981867873410141,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13516,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,481,abs_step_limit,43,0.0007096705325141307,False
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1572,abs_step_limit,248,0.7310585844894971,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13794,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,86,2068,token_limit,19,0.009708475980053328,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22865,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1670,abs_step_limit,57,0.6791787056691698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,3388,token_limit,61,0.8175744739711883,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,89,3329,token_limit,17,0.8354835452961425,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,13,2253,agent,111,0.9046505447409665,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,72,4284,agent_max_step_limit,9,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12419,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,56,1956,token_limit,24,0.003593602916565106,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-8399,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,81,2088,agent_max_step_limit,59,0.8175744828610095,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11179,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,1781,agent_max_step_limit,40,0.7310585669110203,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10673,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,5023,token_limit,9,0.7549149813536518,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9461,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1350,abs_step_limit,59,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,2547,agent_max_step_limit,25,0.8807970779778824,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,0,token_limit,41,8.481104118676533e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3503,abs_step_limit,26,0.6791786861878392,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1255,abs_step_limit,88,0.8519528019683106,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2090,abs_step_limit,0,0.0015011821947901076,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16139,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4758,abs_step_limit,86,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12155,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,29,1915,agent,6,0.5,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,1810,agent,174,0.6791787056691697,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,17,2416,agent,98,0.4073334000459302,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,97,3090,token_limit,38,0.7057850278370112,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,76,0,token_limit,7,0.0002611903076886401,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2576,abs_step_limit,56,0.7772998611746912,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,55,0,token_limit,24,0.0005527786055693893,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4291,token_limit,58,0.060086654802596735,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,2177,agent_max_step_limit,137,0.8933094010836643,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,596,agent_max_step_limit,91,0.29421497216298875,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,55,0,token_limit,41,0.0007096702694847325,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,2167,token_limit,115,0.6791787056691697,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,12,594,agent,43,0.9324533158993963,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,86,3155,token_limit,0,0.0010322308654528052,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,906,abs_step_limit,34,0.0003353501060844848,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,1918,token_limit,91,0.8519527982093666,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,4577,agent,15,0.8519528019683105,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1730,abs_step_limit,88,0.7981867873410141,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14170,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,1535,token_limit,76,0.00080408591163811,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2247,abs_step_limit,10,0.8670357615200475,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,43,2728,agent_max_step_limit,50,0.6224593312018546,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2609,abs_step_limit,37,0.6224593312018545,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,57,2366,token_limit,62,0.01590639279061225,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9591,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,1,942,token_limit,44,0.0002611902461694566,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2320,abs_step_limit,170,0.8670357494949105,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,2831,agent,0,0.8807970732843033,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,76,555,token_limit,22,0.8519527963298947,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,731,abs_step_limit,767,0.8807970858005139,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,78,2487,token_limit,45,0.4073334000459302,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,2279,agent_max_step_limit,26,0.29421496597446134,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,6839,token_limit,123,0.6513548714339145,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,52,4769,agent_max_step_limit,68,0.5926665999540698,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,2054,token_limit,6,0.0028009271153928033,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,68,3356,token_limit,214,0.34864514210180597,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,652,token_limit,6,0.04742587536541707,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1298,abs_step_limit,59,0.24508501864634827,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,23,4178,agent,9,0.7981867873410141,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,44,4308,token_limit,21,0.29421497835151617,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,1664,agent,141,0.8933094067644466,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,95,953,token_limit,208,0.042087728215999064,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,1304,agent,67,0.8354835350552604,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,58,591,token_limit,43,0.8354835411997897,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14531,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,4460,agent_max_step_limit,84,0.7310585844894971,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3065,abs_step_limit,118,0.7549149978955811,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,71,2120,token_limit,11,0.0017007221117927285,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,35,2634,agent,192,0.8354835330070838,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,35,2666,agent,0,0.37754066879814546,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,59,5229,token_limit,17,0.042087728366189174,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13033,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2351,abs_step_limit,26,0.7057850340255386,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1632,abs_step_limit,15,0.8519527982093666,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8269,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,76,6532,token_limit,5,0.8519528038477825,True
