docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct,regression_pass_count
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13568,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,81,3173,token_limit,12,0.8175744828610095,False,12
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15127,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1721,abs_step_limit,1,0.8354835391516133,False,1
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13135,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3041,abs_step_limit,33,0.880797071719777,True,34
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15957,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,73,4140,token_limit,89,0.0109869405155206,False,89
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23413,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,1912,token_limit,2,0.001700722619762,False,2
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24177,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,4270,token_limit,742,0.1480471942727456,False,742
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3095,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,58,919,token_limit,252,0.0140636271982083,False,241
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,40,3646,agent,12,0.8175744806385542,False,12
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15017,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,50,1451,agent_max_step_limit,14,0.8354835411997897,True,14
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16938,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,88,4109,token_limit,65,0.7057850216484838,False,88
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7671,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,40,1561,agent,0,0.6513548714339145,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11477,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3787,abs_step_limit,151,0.0031726835457034,False,153
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16819,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,8902,token_limit,0,0.5312093733737563,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14238,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4570,abs_step_limit,32,0.6791786926816161,False,30
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13398,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,0,token_limit,68,3.120190763491069e-05,False,68
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1921,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,72,3590,token_limit,107,0.1329642487872128,True,117
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,1311,agent,76,0.8354835309589074,True,77
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8551,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,73,668,token_limit,32,0.867035758084294,True,32
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15268,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,77,3401,token_limit,130,0.0075772411207897,False,133
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11999,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,1721,agent_max_step_limit,30,0.7981867729389246,True,30
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16527,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,4061,agent,6,0.7772998663336158,True,6
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6599,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3313,abs_step_limit,262,0.0420877325715125,False,261
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10880,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3905,abs_step_limit,54,0.8933094131553264,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8593,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,54,906,token_limit,1,0.0003799845680139,False,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15731,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,1900,token_limit,58,0.8354835391516133,True,57
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12973,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,94,2189,token_limit,32,0.7310585727705126,False,30
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,38,1894,agent,77,0.7310585727705127,False,78
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12682,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,556,abs_step_limit,21,0.0004305570832034,False,21
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,41,1876,max_step_limit,394,0.7981867849406659,True,397
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13786,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,24,2214,agent,33,0.6513548646660542,True,33
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24562,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,32,1214,agent,105,0.8933094110250331,True,105
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12406,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,80,3815,token_limit,155,0.7981867801399695,False,155
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3129,abs_step_limit,19,0.5,True,19
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14182,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,2631,agent,9,0.7981867825403176,False,9
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7521,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,17,1238,agent,125,0.8354835391516132,True,124
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7440,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,84,544,token_limit,12,0.075858185766691,True,13
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13279,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,92,2835,token_limit,346,0.5621765008857981,False,346
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7462,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,14,934,agent,49,0.8175744761936437,False,50
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,41,1450,max_step_limit,0,0.679178699175393,False,50
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16899,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,3593,agent_max_step_limit,54,0.8519527982093666,True,54
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13837,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,61,3234,token_limit,0,0.0066928515929652,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22871,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1460,abs_step_limit,87,0.5,False,88
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7393,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,78,1993,token_limit,70,0.0109869429341921,False,70
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9230,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,92,4129,token_limit,44,0.0124316501328473,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14710,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,44,4823,agent_max_step_limit,0,0.8670357563664174,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15875,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1302,abs_step_limit,80,0.7310585727705127,False,81
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,47,571,agent_max_step_limit,5,0.8670357598021708,False,6
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1766,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,65,3124,token_limit,0,0.0124316495268482,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2293,abs_step_limit,17,0.8807970904940926,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7571,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,31,3513,agent,14,0.8519527944504227,True,14
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26208,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,498,token_limit,813,0.1329642401978292,False,813
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,2254,token_limit,144,0.0024726227575109,False,144
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,62,3749,token_limit,51,0.0075772422028126,False,52
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20676,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,71,0,token_limit,32,2.4300249405489955e-05,False,32
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,1335,agent_max_step_limit,23,0.8670357460591569,True,23
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16595,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1967,abs_step_limit,37,0.3486451353339457,True,37
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,59,2541,agent_max_step_limit,31,0.8519528000888386,True,31
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15732,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,82,3368,token_limit,125,0.5,True,124
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,98,2463,token_limit,0,0.0009110511391935,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22865,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1670,abs_step_limit,57,0.3486451217982254,False,56
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,0,token_limit,41,2.144495606533141e-05,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13516,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,481,abs_step_limit,43,0.002182716752137,False,43
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,3388,token_limit,61,0.8519528019683105,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9461,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1350,abs_step_limit,59,0.3775406687981454,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1572,abs_step_limit,248,0.8175744695262777,False,249
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11179,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,1781,agent_max_step_limit,40,0.7549149868676283,True,40
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-8399,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,81,2088,agent_max_step_limit,59,0.8807970842359877,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,89,3329,token_limit,17,0.8670357735451834,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12419,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,56,1956,token_limit,24,0.0124316516078262,False,25
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3503,abs_step_limit,26,0.7772998560157665,True,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13794,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,86,2068,token_limit,19,0.0229773720844205,False,19
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10673,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,5023,token_limit,9,0.7549149813536518,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,13,2253,agent,111,0.8354835432479661,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,72,4284,agent_max_step_limit,9,0.5,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,49,2547,agent_max_step_limit,25,0.8175744806385542,True,25
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24627,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,80,963,token_limit,776,0.8519527982093666,True,776
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1255,abs_step_limit,88,0.8933094081846421,True,88
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2090,abs_step_limit,0,0.0015011819257138,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16139,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4758,abs_step_limit,86,0.8807970873650401,True,86
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12155,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,29,1915,agent,6,0.6791787056691698,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,39,1810,agent,174,0.8175744761936437,True,174
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,17,2416,agent,98,0.7981867705385762,True,98
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,97,3090,token_limit,38,0.679178686187839,False,38
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,76,0,token_limit,7,5.144223195579028e-05,False,7
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2576,abs_step_limit,56,0.7772998560157665,False,57
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,55,0,token_limit,24,5.8291258498513246e-05,False,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,4291,token_limit,58,0.4687906266262437,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,2177,agent_max_step_limit,137,0.8354835309589073,True,137
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,42,596,agent_max_step_limit,91,0.7981867849406659,False,93
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,55,0,token_limit,41,0.0001088969478022,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,2167,token_limit,115,0.6791786926816161,False,115
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,12,594,agent,43,0.8670357529306639,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,86,3155,token_limit,0,0.0007096703449426,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,91,1918,token_limit,91,0.8519527963298947,True,91
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,43,2728,agent_max_step_limit,50,0.8354835411997897,True,51
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,906,abs_step_limit,34,0.0007096705218641,False,34
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,731,abs_step_limit,767,0.8933094060543488,True,767
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,4577,agent,15,0.8670357666736773,True,16
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,57,2366,token_limit,62,0.0474258777215636,False,62
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1730,abs_step_limit,88,0.8519528076067262,True,88
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,2831,agent,0,0.8519528038477824,True,1
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14170,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,37,1535,token_limit,76,0.0003353501437843,False,78
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2320,abs_step_limit,170,0.893309411735131,True,172
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2609,abs_step_limit,37,0.5312093733737562,False,38
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,2247,abs_step_limit,10,0.851952809486198,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9591,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,1,942,token_limit,44,0.0019267346252697,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,78,2487,token_limit,45,0.6513548782017745,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,76,555,token_limit,22,0.8807970685907242,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,2279,agent_max_step_limit,26,0.6513548511303338,False,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,93,6839,token_limit,123,0.7310585786300049,False,123
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,52,4769,agent_max_step_limit,68,0.4073334000459302,True,64
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,2054,token_limit,6,0.0059110682569973,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,68,3356,token_limit,214,0.6513548511303336,True,214
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,652,token_limit,6,0.1645164547038574,False,6
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,1298,abs_step_limit,59,0.5621765008857981,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,23,4178,agent,9,0.7772998611746912,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,44,4308,token_limit,21,0.5926665999540698,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,1664,agent,141,0.8670357477770336,True,142
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,95,953,token_limit,208,0.1329642487872127,False,210
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,33,1304,agent,67,0.7981867729389246,False,68
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,58,591,token_limit,43,0.8933094138654242,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14531,1.0,r2egym-qwen3-rl-100-steps-1-attempt-2,51,4460,agent_max_step_limit,84,0.8175744850834648,True,85
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,100,3065,abs_step_limit,118,0.7310585786300049,False,119
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,71,2120,token_limit,11,0.003593601957817,False,11
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,35,2634,agent,192,0.8670357649558007,False,192
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-2,35,2666,agent,0,0.6224593312018546,False,0
